real,predict
32977.0,30692.0
33013.0,30694.0
33102.0,30696.0
33171.0,30709.0
33210.0,30712.0
33211.0,30712.0
33253.0,30719.0
33260.0,30720.0
33265.0,30721.0
33278.0,30721.0
33288.0,30722.0
33430.0,30724.0
33457.0,30728.0
33540.0,30731.0
33609.0,30731.0
33639.0,30731.0
33656.0,30733.0
33665.0,30737.0
33741.0,30747.0
33760.0,30749.0
33763.0,30757.0
33879.0,30761.0
33899.0,30761.0
33902.0,30774.0
33905.0,30775.0
33953.0,30792.0
33958.0,30798.0
33994.0,30803.0
34039.0,30811.0
34059.0,30813.0
34080.0,30813.0
34149.0,30814.0
34189.0,30818.0
34297.0,30822.0
34315.0,30829.0
34365.0,30833.0
34395.0,30840.0
34401.0,30840.0
34404.0,30841.0
34447.0,30846.0
34455.0,30847.0
34475.0,30848.0
34530.0,30858.0
34563.0,30874.0
34571.0,30879.0
34584.0,30881.0
34595.0,30890.0
34598.0,30893.0
34599.0,30895.0
34696.0,30898.0
34727.0,30905.0
34757.0,30907.0
34758.0,30923.0
34778.0,30932.0
34779.0,30935.0
34795.0,30936.0
34832.0,30940.0
34918.0,30941.0
34928.0,30948.0
34965.0,30952.0
35071.0,30963.0
35210.0,30966.0
35211.0,30973.0
35313.0,30979.0
35358.0,30982.0
35368.0,30984.0
35369.0,30998.0
35406.0,31001.0
35455.0,31001.0
35619.0,31005.0
35636.0,31014.0
35637.0,31017.0
35638.0,31017.0
35653.0,31022.0
35718.0,31023.0
35766.0,31027.0
35846.0,31031.0
35867.0,31042.0
35946.0,31043.0
35975.0,31049.0
36015.0,31055.0
36170.0,31056.0
36190.0,31066.0
36258.0,31066.0
36283.0,31066.0
36355.0,31070.0
36383.0,31076.0
36423.0,31078.0
36427.0,31086.0
36431.0,31097.0
36591.0,31099.0
36613.0,31101.0
36619.0,31104.0
36646.0,31112.0
36669.0,31119.0
36896.0,31120.0
36950.0,31124.0
37058.0,31152.0
37073.0,31153.0
37279.0,31163.0
37331.0,31163.0
37361.0,31163.0
37494.0,31166.0
37497.0,31168.0
0.0,31192.0
0.0,31196.0
0.0,31206.0
0.0,31207.0
0.0,31213.0
0.0,31228.0
0.0,31228.0
0.0,31229.0
0.0,31236.0
0.0,31237.0
0.0,31244.0
0.0,31251.0
0.0,31259.0
0.0,31261.0
0.0,31263.0
0.0,31269.0
0.0,31283.0
0.0,31289.0
0.0,31289.0
0.0,31296.0
0.0,31297.0
0.0,31298.0
0.0,31299.0
0.0,31301.0
0.0,31303.0
0.0,31309.0
0.0,31310.0
0.0,31324.0
0.0,31324.0
0.0,31333.0
0.0,31338.0
0.0,31340.0
0.0,31341.0
0.0,31356.0
0.0,31358.0
0.0,31366.0
0.0,31368.0
0.0,31373.0
0.0,31376.0
0.0,31378.0
0.0,31381.0
0.0,31384.0
0.0,31388.0
0.0,31388.0
0.0,31392.0
0.0,31396.0
0.0,31397.0
0.0,31404.0
0.0,31411.0
0.0,31418.0
0.0,31418.0
0.0,31422.0
0.0,31424.0
0.0,31425.0
0.0,31426.0
0.0,31435.0
0.0,31440.0
0.0,31440.0
0.0,31444.0
0.0,31446.0
0.0,31451.0
0.0,31455.0
0.0,31458.0
0.0,31459.0
0.0,31461.0
0.0,31463.0
0.0,31467.0
0.0,31474.0
0.0,31476.0
0.0,31477.0
0.0,31496.0
0.0,31500.0
0.0,31506.0
0.0,31508.0
0.0,31516.0
0.0,31524.0
0.0,31525.0
0.0,31540.0
0.0,31543.0
0.0,31545.0
0.0,31546.0
0.0,31550.0
0.0,31557.0
0.0,31558.0
0.0,31559.0
0.0,31565.0
0.0,31568.0
0.0,31569.0
0.0,31578.0
0.0,31582.0
0.0,31587.0
0.0,31590.0
0.0,31592.0
0.0,31608.0
0.0,31609.0
0.0,31609.0
0.0,31614.0
0.0,31615.0
0.0,31618.0
0.0,31628.0
0.0,31638.0
0.0,31646.0
0.0,31648.0
0.0,31648.0
0.0,31649.0
0.0,31657.0
0.0,31660.0
0.0,31663.0
0.0,31663.0
0.0,31667.0
0.0,31668.0
0.0,31679.0
0.0,31686.0
0.0,31688.0
0.0,31689.0
0.0,31692.0
0.0,31694.0
0.0,31700.0
0.0,31700.0
0.0,31708.0
0.0,31712.0
0.0,31717.0
0.0,31719.0
0.0,31729.0
0.0,31732.0
0.0,31734.0
0.0,31739.0
0.0,31743.0
0.0,31745.0
0.0,31750.0
0.0,31753.0
0.0,31755.0
0.0,31759.0
0.0,31760.0
0.0,31761.0
0.0,31764.0
0.0,31769.0
0.0,31776.0
0.0,31783.0
0.0,31792.0
0.0,31794.0
0.0,31799.0
0.0,31803.0
0.0,31803.0
0.0,31803.0
0.0,31807.0
0.0,31807.0
0.0,31810.0
0.0,31810.0
0.0,31820.0
0.0,31831.0
0.0,31833.0
0.0,31853.0
0.0,31854.0
0.0,31862.0
0.0,31865.0
0.0,31866.0
0.0,31868.0
0.0,31869.0
0.0,31889.0
0.0,31904.0
0.0,31905.0
0.0,31910.0
0.0,31915.0
0.0,31916.0
0.0,31920.0
0.0,31920.0
0.0,31928.0
0.0,31932.0
0.0,31934.0
0.0,31935.0
0.0,31936.0
0.0,31941.0
0.0,31944.0
0.0,31946.0
0.0,31947.0
0.0,31947.0
0.0,31960.0
0.0,31960.0
0.0,31962.0
0.0,31964.0
0.0,31965.0
0.0,31965.0
0.0,31972.0
0.0,31975.0
0.0,31983.0
0.0,31984.0
0.0,31985.0
0.0,31993.0
0.0,32006.0
0.0,32015.0
0.0,32024.0
0.0,32028.0
0.0,32034.0
0.0,32038.0
0.0,32038.0
0.0,32050.0
0.0,32051.0
0.0,32053.0
0.0,32058.0
0.0,32063.0
0.0,32065.0
0.0,32072.0
0.0,32074.0
0.0,32076.0
0.0,32083.0
0.0,32090.0
0.0,32090.0
0.0,32091.0
0.0,32091.0
0.0,32095.0
0.0,32098.0
0.0,32104.0
0.0,32105.0
0.0,32105.0
0.0,32108.0
0.0,32109.0
0.0,32110.0
0.0,32112.0
0.0,32114.0
0.0,32123.0
0.0,32124.0
0.0,32131.0
0.0,32136.0
0.0,32139.0
0.0,32141.0
0.0,32161.0
0.0,32165.0
0.0,32167.0
0.0,32167.0
0.0,32171.0
0.0,32185.0
0.0,32190.0
0.0,32194.0
0.0,32200.0
0.0,32215.0
0.0,32218.0
0.0,32222.0
0.0,32224.0
0.0,32225.0
0.0,32231.0
0.0,32237.0
0.0,32241.0
0.0,32249.0
0.0,32253.0
0.0,32254.0
0.0,32254.0
0.0,32255.0
0.0,32258.0
0.0,32270.0
0.0,32271.0
0.0,32279.0
0.0,32284.0
0.0,32285.0
0.0,32286.0
0.0,32290.0
0.0,32295.0
0.0,32296.0
0.0,32297.0
0.0,32298.0
0.0,32302.0
0.0,32308.0
0.0,32325.0
0.0,32326.0
0.0,32329.0
0.0,32330.0
0.0,32331.0
0.0,32331.0
0.0,32337.0
0.0,32354.0
0.0,32355.0
0.0,32357.0
0.0,32358.0
0.0,32360.0
0.0,32362.0
0.0,32365.0
0.0,32365.0
0.0,32370.0
0.0,32371.0
0.0,32378.0
0.0,32378.0
0.0,32379.0
0.0,32383.0
0.0,32384.0
0.0,32387.0
0.0,32391.0
0.0,32395.0
0.0,32398.0
0.0,32398.0
0.0,32403.0
0.0,32412.0
0.0,32414.0
0.0,32431.0
0.0,32436.0
0.0,32441.0
0.0,32450.0
0.0,32455.0
0.0,32465.0
0.0,32465.0
0.0,32478.0
0.0,32480.0
0.0,32486.0
0.0,32490.0
0.0,32491.0
0.0,32498.0
0.0,32499.0
0.0,32501.0
0.0,32502.0
0.0,32506.0
0.0,32507.0
0.0,32516.0
0.0,32517.0
0.0,32517.0
0.0,32517.0
0.0,32525.0
0.0,32525.0
0.0,32527.0
0.0,32527.0
0.0,32527.0
0.0,32528.0
0.0,32535.0
0.0,32538.0
0.0,32543.0
0.0,32547.0
0.0,32551.0
0.0,32554.0
0.0,32567.0
0.0,32569.0
0.0,32570.0
0.0,32572.0
0.0,32580.0
0.0,32582.0
0.0,32583.0
0.0,32584.0
0.0,32587.0
0.0,32595.0
0.0,32601.0
0.0,32603.0
0.0,32606.0
0.0,32607.0
0.0,32612.0
0.0,32625.0
0.0,32635.0
0.0,32642.0
0.0,32643.0
0.0,32664.0
0.0,32669.0
0.0,32678.0
0.0,32687.0
0.0,32689.0
0.0,32700.0
0.0,32706.0
0.0,32711.0
0.0,32711.0
0.0,32723.0
0.0,32725.0
0.0,32729.0
0.0,32751.0
0.0,32758.0
0.0,32758.0
0.0,32763.0
0.0,32764.0
0.0,32766.0
0.0,32770.0
0.0,32773.0
0.0,32774.0
0.0,32777.0
0.0,32781.0
0.0,32781.0
0.0,32783.0
0.0,32797.0
0.0,32814.0
0.0,32824.0
0.0,32832.0
0.0,32842.0
0.0,32844.0
0.0,32848.0
0.0,32849.0
0.0,32860.0
0.0,32867.0
0.0,32868.0
0.0,32874.0
0.0,32878.0
0.0,32879.0
0.0,32880.0
0.0,32883.0
0.0,32885.0
0.0,32896.0
0.0,32900.0
0.0,32904.0
0.0,32906.0
0.0,32911.0
0.0,32927.0
0.0,32928.0
0.0,32928.0
0.0,32947.0
0.0,32950.0
0.0,32960.0
0.0,32963.0
0.0,32965.0
0.0,32970.0
0.0,32972.0
0.0,32979.0
0.0,32979.0
0.0,32980.0
0.0,32982.0
0.0,32988.0
0.0,32991.0
0.0,32994.0
0.0,32996.0
0.0,32996.0
0.0,32999.0
0.0,33000.0
0.0,33009.0
0.0,33009.0
0.0,33016.0
0.0,33018.0
0.0,33023.0
0.0,33025.0
0.0,33028.0
0.0,33040.0
0.0,33043.0
0.0,33049.0
0.0,33059.0
0.0,33060.0
0.0,33061.0
0.0,33079.0
0.0,33081.0
0.0,33082.0
0.0,33082.0
0.0,33086.0
0.0,33098.0
0.0,33103.0
0.0,33114.0
0.0,33131.0
0.0,33139.0
0.0,33155.0
0.0,33156.0
0.0,33161.0
0.0,33168.0
0.0,33168.0
0.0,33171.0
0.0,33183.0
0.0,33185.0
0.0,33190.0
0.0,33205.0
0.0,33208.0
0.0,33213.0
0.0,33215.0
0.0,33220.0
0.0,33224.0
0.0,33225.0
0.0,33225.0
0.0,33234.0
0.0,33240.0
0.0,33243.0
0.0,33244.0
0.0,33254.0
0.0,33256.0
0.0,33266.0
0.0,33271.0
0.0,33273.0
0.0,33297.0
0.0,33298.0
0.0,33298.0
0.0,33303.0
0.0,33339.0
0.0,33339.0
0.0,33340.0
0.0,33351.0
0.0,33353.0
0.0,33354.0
0.0,33367.0
0.0,33371.0
0.0,33375.0
0.0,33378.0
0.0,33380.0
0.0,33391.0
0.0,33393.0
0.0,33395.0
0.0,33398.0
0.0,33405.0
0.0,33409.0
0.0,33411.0
0.0,33419.0
0.0,33422.0
0.0,33423.0
0.0,33424.0
0.0,33430.0
0.0,33446.0
0.0,33454.0
0.0,33454.0
0.0,33455.0
0.0,33473.0
0.0,33474.0
0.0,33478.0
0.0,33480.0
0.0,33484.0
0.0,33487.0
0.0,33495.0
0.0,33498.0
0.0,33498.0
0.0,33501.0
0.0,33504.0
0.0,33505.0
0.0,33506.0
0.0,33506.0
0.0,33510.0
0.0,33516.0
0.0,33517.0
0.0,33518.0
0.0,33522.0
0.0,33524.0
0.0,33531.0
0.0,33532.0
0.0,33538.0
0.0,33542.0
0.0,33546.0
0.0,33557.0
0.0,33562.0
0.0,33564.0
0.0,33571.0
0.0,33577.0
0.0,33583.0
0.0,33587.0
0.0,33591.0
0.0,33595.0
0.0,33601.0
0.0,33607.0
0.0,33612.0
0.0,33614.0
0.0,33629.0
0.0,33629.0
0.0,33635.0
0.0,33645.0
0.0,33646.0
0.0,33651.0
0.0,33652.0
0.0,33654.0
0.0,33659.0
0.0,33671.0
0.0,33672.0
0.0,33678.0
0.0,33682.0
0.0,33683.0
0.0,33693.0
0.0,33694.0
0.0,33697.0
0.0,33699.0
0.0,33702.0
0.0,33704.0
0.0,33705.0
0.0,33706.0
0.0,33710.0
0.0,33711.0
0.0,33711.0
0.0,33712.0
0.0,33712.0
0.0,33724.0
0.0,33724.0
0.0,33725.0
0.0,33730.0
0.0,33735.0
0.0,33741.0
0.0,33742.0
0.0,33754.0
0.0,33755.0
0.0,33776.0
0.0,33778.0
0.0,33780.0
0.0,33785.0
0.0,33786.0
0.0,33788.0
0.0,33788.0
0.0,33790.0
0.0,33791.0
0.0,33791.0
0.0,33800.0
0.0,33807.0
0.0,33817.0
0.0,33817.0
0.0,33817.0
0.0,33818.0
0.0,33818.0
0.0,33822.0
0.0,33823.0
0.0,33825.0
0.0,33829.0
0.0,33829.0
0.0,33841.0
0.0,33843.0
0.0,33847.0
0.0,33847.0
0.0,33873.0
0.0,33881.0
0.0,33890.0
0.0,33892.0
0.0,33894.0
0.0,33895.0
0.0,33896.0
0.0,33898.0
0.0,33899.0
0.0,33910.0
0.0,33929.0
0.0,33933.0
0.0,33934.0
0.0,33952.0
0.0,33959.0
0.0,33964.0
0.0,33971.0
0.0,33977.0
0.0,33977.0
0.0,33979.0
0.0,33987.0
0.0,33990.0
0.0,33993.0
0.0,33996.0
0.0,33998.0
0.0,34000.0
0.0,34003.0
0.0,34008.0
0.0,34013.0
0.0,34019.0
0.0,34021.0
0.0,34037.0
0.0,34048.0
0.0,34068.0
0.0,34074.0
0.0,34075.0
0.0,34092.0
0.0,34097.0
0.0,34115.0
0.0,34116.0
0.0,34117.0
0.0,34118.0
0.0,34123.0
0.0,34124.0
0.0,34125.0
0.0,34135.0
0.0,34140.0
0.0,34144.0
0.0,34145.0
0.0,34147.0
0.0,34151.0
0.0,34154.0
0.0,34158.0
0.0,34158.0
0.0,34162.0
0.0,34166.0
0.0,34170.0
0.0,34171.0
0.0,34192.0
0.0,34195.0
0.0,34196.0
0.0,34201.0
0.0,34220.0
0.0,34225.0
0.0,34233.0
0.0,34233.0
0.0,34234.0
0.0,34235.0
0.0,34238.0
0.0,34253.0
0.0,34254.0
0.0,34265.0
0.0,34265.0
0.0,34269.0
0.0,34269.0
0.0,34271.0
0.0,34278.0
0.0,34286.0
0.0,34289.0
0.0,34295.0
0.0,34301.0
0.0,34312.0
0.0,34312.0
0.0,34318.0
0.0,34320.0
0.0,34326.0
0.0,34330.0
0.0,34330.0
0.0,34339.0
0.0,34340.0
0.0,34346.0
0.0,34359.0
0.0,34364.0
0.0,34369.0
0.0,34377.0
0.0,34381.0
0.0,34383.0
0.0,34393.0
0.0,34401.0
0.0,34413.0
0.0,34416.0
0.0,34430.0
0.0,34433.0
0.0,34435.0
0.0,34438.0
0.0,34446.0
0.0,34450.0
0.0,34453.0
0.0,34454.0
0.0,34456.0
0.0,34456.0
0.0,34458.0
0.0,34459.0
0.0,34459.0
0.0,34462.0
0.0,34469.0
0.0,34470.0
0.0,34471.0
0.0,34477.0
0.0,34482.0
0.0,34484.0
0.0,34490.0
0.0,34491.0
0.0,34496.0
0.0,34501.0
0.0,34504.0
0.0,34504.0
0.0,34508.0
0.0,34509.0
0.0,34516.0
0.0,34519.0
0.0,34530.0
0.0,34531.0
0.0,34531.0
0.0,34534.0
0.0,34538.0
0.0,34540.0
0.0,34543.0
0.0,34543.0
0.0,34544.0
0.0,34545.0
0.0,34546.0
0.0,34555.0
0.0,34556.0
0.0,34556.0
0.0,34569.0
0.0,34571.0
0.0,34575.0
0.0,34584.0
0.0,34597.0
0.0,34604.0
0.0,34606.0
0.0,34607.0
0.0,34608.0
0.0,34608.0
0.0,34615.0
0.0,34623.0
0.0,34626.0
0.0,34628.0
0.0,34630.0
0.0,34637.0
0.0,34638.0
0.0,34648.0
0.0,34649.0
0.0,34653.0
0.0,34658.0
0.0,34659.0
0.0,34662.0
0.0,34664.0
0.0,34665.0
0.0,34668.0
0.0,34678.0
0.0,34679.0
0.0,34682.0
0.0,34683.0
0.0,34689.0
0.0,34689.0
0.0,34695.0
0.0,34701.0
0.0,34702.0
0.0,34708.0
0.0,34718.0
0.0,34726.0
0.0,34727.0
0.0,34732.0
0.0,34742.0
0.0,34744.0
0.0,34751.0
0.0,34760.0
0.0,34769.0
0.0,34770.0
0.0,34770.0
0.0,34779.0
0.0,34780.0
0.0,34781.0
0.0,34793.0
0.0,34794.0
0.0,34802.0
0.0,34807.0
0.0,34811.0
0.0,34818.0
0.0,34822.0
0.0,34826.0
0.0,34839.0
0.0,34840.0
0.0,34845.0
0.0,34857.0
0.0,34859.0
0.0,34871.0
0.0,34876.0
0.0,34876.0
0.0,34879.0
0.0,34879.0
0.0,34881.0
0.0,34890.0
0.0,34896.0
0.0,34899.0
0.0,34901.0
0.0,34905.0
0.0,34908.0
0.0,34912.0
0.0,34918.0
0.0,34926.0
0.0,34936.0
0.0,34966.0
0.0,34971.0
0.0,34976.0
0.0,34986.0
0.0,34990.0
0.0,34991.0
0.0,34992.0
0.0,34995.0
0.0,35010.0
0.0,35011.0
0.0,35028.0
0.0,35028.0
0.0,35030.0
0.0,35033.0
0.0,35046.0
0.0,35047.0
0.0,35058.0
0.0,35062.0
0.0,35063.0
0.0,35064.0
0.0,35068.0
0.0,35070.0
0.0,35074.0
0.0,35078.0
0.0,35088.0
0.0,35089.0
0.0,35092.0
0.0,35096.0
0.0,35099.0
0.0,35111.0
0.0,35112.0
0.0,35113.0
0.0,35116.0
0.0,35124.0
0.0,35124.0
0.0,35127.0
0.0,35130.0
0.0,35133.0
0.0,35139.0
0.0,35154.0
0.0,35158.0
0.0,35161.0
0.0,35162.0
0.0,35164.0
0.0,35165.0
0.0,35165.0
0.0,35166.0
0.0,35167.0
0.0,35174.0
0.0,35179.0
0.0,35187.0
0.0,35192.0
0.0,35195.0
0.0,35195.0
0.0,35196.0
0.0,35197.0
0.0,35203.0
0.0,35204.0
0.0,35206.0
0.0,35208.0
0.0,35211.0
0.0,35218.0
0.0,35225.0
0.0,35240.0
0.0,35241.0
0.0,35244.0
0.0,35245.0
0.0,35258.0
0.0,35266.0
0.0,35277.0
0.0,35284.0
0.0,35286.0
0.0,35287.0
0.0,35288.0
0.0,35296.0
0.0,35306.0
0.0,35307.0
0.0,35308.0
0.0,35310.0
0.0,35310.0
0.0,35311.0
0.0,35314.0
0.0,35319.0
0.0,35319.0
0.0,35322.0
0.0,35340.0
0.0,35349.0
0.0,35358.0
0.0,35364.0
0.0,35368.0
0.0,35368.0
0.0,35369.0
0.0,35371.0
0.0,35377.0
0.0,35384.0
0.0,35387.0
0.0,35391.0
0.0,35393.0
0.0,35408.0
0.0,35411.0
0.0,35412.0
0.0,35412.0
0.0,35415.0
0.0,35423.0
0.0,35437.0
0.0,35440.0
0.0,35440.0
0.0,35454.0
0.0,35457.0
0.0,35460.0
0.0,35462.0
0.0,35471.0
0.0,35471.0
0.0,35479.0
0.0,35481.0
0.0,35483.0
0.0,35494.0
0.0,35494.0
0.0,35494.0
0.0,35498.0
0.0,35507.0
0.0,35517.0
0.0,35522.0
0.0,35524.0
0.0,35533.0
0.0,35535.0
0.0,35535.0
0.0,35536.0
0.0,35545.0
0.0,35556.0
0.0,35557.0
0.0,35561.0
0.0,35564.0
0.0,35567.0
0.0,35570.0
0.0,35572.0
0.0,35581.0
0.0,35584.0
0.0,35589.0
0.0,35596.0
0.0,35599.0
0.0,35601.0
0.0,35602.0
0.0,35615.0
0.0,35616.0
0.0,35625.0
0.0,35625.0
0.0,35626.0
0.0,35627.0
0.0,35632.0
0.0,35637.0
0.0,35644.0
0.0,35649.0
0.0,35656.0
0.0,35659.0
0.0,35660.0
0.0,35674.0
0.0,35684.0
0.0,35685.0
0.0,35693.0
0.0,35704.0
0.0,35713.0
0.0,35723.0
0.0,35724.0
0.0,35725.0
0.0,35746.0
0.0,35747.0
0.0,35748.0
0.0,35749.0
0.0,35753.0
0.0,35757.0
0.0,35759.0
0.0,35767.0
0.0,35771.0
0.0,35784.0
0.0,35787.0
0.0,35790.0
0.0,35798.0
0.0,35801.0
0.0,35805.0
0.0,35807.0
0.0,35813.0
0.0,35819.0
0.0,35819.0
0.0,35821.0
0.0,35830.0
0.0,35838.0
0.0,35846.0
0.0,35848.0
0.0,35848.0
0.0,35850.0
0.0,35853.0
0.0,35854.0
0.0,35854.0
0.0,35861.0
0.0,35873.0
0.0,35874.0
0.0,35875.0
0.0,35877.0
0.0,35881.0
0.0,35883.0
0.0,35885.0
0.0,35890.0
0.0,35892.0
0.0,35896.0
0.0,35901.0
0.0,35901.0
0.0,35904.0
0.0,35904.0
0.0,35917.0
0.0,35918.0
0.0,35919.0
0.0,35926.0
0.0,35928.0
0.0,35929.0
0.0,35944.0
0.0,35957.0
0.0,35957.0
0.0,35959.0
0.0,35959.0
0.0,35961.0
0.0,35967.0
0.0,35967.0
0.0,35967.0
0.0,35976.0
0.0,35980.0
0.0,35986.0
0.0,35988.0
0.0,35991.0
0.0,35991.0
0.0,35998.0
0.0,35998.0
0.0,36000.0
0.0,36009.0
0.0,36010.0
0.0,36010.0
0.0,36013.0
0.0,36015.0
0.0,36020.0
0.0,36034.0
0.0,36037.0
0.0,36047.0
0.0,36051.0
0.0,36052.0
0.0,36062.0
0.0,36067.0
0.0,36069.0
0.0,36073.0
0.0,36081.0
0.0,36083.0
0.0,36085.0
0.0,36087.0
0.0,36090.0
0.0,36099.0
0.0,36103.0
0.0,36113.0
0.0,36113.0
0.0,36116.0
0.0,36121.0
0.0,36123.0
0.0,36127.0
0.0,36129.0
0.0,36133.0
0.0,36134.0
0.0,36135.0
0.0,36138.0
0.0,36140.0
0.0,36144.0
0.0,36144.0
0.0,36146.0
0.0,36148.0
0.0,36149.0
0.0,36156.0
0.0,36172.0
0.0,36176.0
0.0,36177.0
0.0,36178.0
0.0,36178.0
0.0,36181.0
0.0,36199.0
0.0,36207.0
0.0,36211.0
0.0,36212.0
0.0,36214.0
0.0,36216.0
0.0,36218.0
0.0,36225.0
0.0,36227.0
0.0,36227.0
0.0,36234.0
0.0,36235.0
0.0,36244.0
0.0,36249.0
0.0,36250.0
0.0,36251.0
0.0,36253.0
0.0,36256.0
0.0,36258.0
0.0,36261.0
0.0,36261.0
0.0,36270.0
0.0,36274.0
0.0,36274.0
0.0,36277.0
0.0,36283.0
0.0,36289.0
0.0,36291.0
0.0,36300.0
0.0,36301.0
0.0,36303.0
0.0,36304.0
0.0,36315.0
0.0,36330.0
0.0,36331.0
0.0,36333.0
0.0,36335.0
0.0,36335.0
0.0,36343.0
0.0,36350.0
0.0,36354.0
0.0,36357.0
0.0,36361.0
0.0,36366.0
0.0,36373.0
0.0,36373.0
0.0,36374.0
0.0,36380.0
0.0,36382.0
0.0,36384.0
0.0,36385.0
0.0,36388.0
0.0,36389.0
0.0,36401.0
0.0,36404.0
0.0,36404.0
0.0,36410.0
0.0,36412.0
0.0,36412.0
0.0,36413.0
0.0,36414.0
0.0,36415.0
0.0,36416.0
0.0,36417.0
0.0,36424.0
0.0,36426.0
0.0,36427.0
0.0,36432.0
0.0,36432.0
0.0,36439.0
0.0,36449.0
0.0,36459.0
0.0,36461.0
0.0,36467.0
0.0,36476.0
0.0,36476.0
0.0,36483.0
0.0,36489.0
0.0,36490.0
0.0,36495.0
0.0,36496.0
0.0,36502.0
0.0,36505.0
0.0,36518.0
0.0,36521.0
0.0,36521.0
0.0,36523.0
0.0,36524.0
0.0,36534.0
0.0,36535.0
0.0,36537.0
0.0,36540.0
0.0,36546.0
0.0,36554.0
0.0,36556.0
0.0,36589.0
0.0,36592.0
0.0,36595.0
0.0,36599.0
0.0,36606.0
0.0,36617.0
0.0,36619.0
0.0,36620.0
0.0,36624.0
0.0,36630.0
0.0,36641.0
0.0,36649.0
0.0,36650.0
0.0,36652.0
0.0,36656.0
0.0,36657.0
0.0,36659.0
0.0,36659.0
0.0,36663.0
0.0,36668.0
0.0,36677.0
0.0,36677.0
0.0,36682.0
0.0,36684.0
0.0,36690.0
0.0,36694.0
0.0,36697.0
0.0,36698.0
0.0,36699.0
0.0,36699.0
0.0,36702.0
0.0,36711.0
0.0,36714.0
0.0,36714.0
0.0,36721.0
0.0,36722.0
0.0,36723.0
0.0,36724.0
0.0,36726.0
0.0,36729.0
0.0,36733.0
0.0,36733.0
0.0,36744.0
0.0,36752.0
0.0,36760.0
0.0,36766.0
0.0,36772.0
0.0,36773.0
0.0,36776.0
0.0,36780.0
0.0,36781.0
0.0,36782.0
0.0,36791.0
0.0,36800.0
0.0,36802.0
0.0,36814.0
0.0,36815.0
0.0,36821.0
0.0,36825.0
0.0,36828.0
0.0,36833.0
0.0,36836.0
0.0,36841.0
0.0,36848.0
0.0,36851.0
0.0,36853.0
0.0,36857.0
0.0,36863.0
0.0,36865.0
0.0,36869.0
0.0,36872.0
0.0,36877.0
0.0,36877.0
0.0,36879.0
0.0,36881.0
0.0,36884.0
0.0,36888.0
0.0,36894.0
0.0,36895.0
0.0,36897.0
0.0,36907.0
0.0,36913.0
